District,Block,Panchayat
PANCH MAHALS,GODHRA,Navi Dhari
PANCH MAHALS,GODHRA,Odidra
PANCH MAHALS,GODHRA,Orwada
PANCH MAHALS,GODHRA,Padhiyar
PANCH MAHALS,GODHRA,Paravdi
PANCH MAHALS,GODHRA,Parmarpura
PANCH MAHALS,GODHRA,Pipaliya
PANCH MAHALS,GODHRA,Popatpura
PANCH MAHALS,GODHRA,Raisingpura
PANCH MAHALS,GODHRA,Rampur(jodka)
PANCH MAHALS,GODHRA,Rampura
PANCH MAHALS,GODHRA,Ranchhodpura
PANCH MAHALS,GODHRA,Ratanpur(kantadi)
PANCH MAHALS,GODHRA,Ratanpur(Reliya)
PANCH MAHALS,GODHRA,Rinchhrota
PANCH MAHALS,GODHRA,Samli
PANCH MAHALS,GODHRA,Sampa
PANCH MAHALS,GODHRA,Sankali
PANCH MAHALS,GODHRA,Sarangpur
PANCH MAHALS,GODHRA,Sarsav
PANCH MAHALS,GODHRA,Tajpur
PANCH MAHALS,GODHRA,Talav Muvada
PANCH MAHALS,GODHRA,Taravdi
PANCH MAHALS,GODHRA,Thana Garjan
PANCH MAHALS,GODHRA,Timba
PANCH MAHALS,GODHRA,Torana
PANCH MAHALS,GODHRA,Tuwa
PANCH MAHALS,GODHRA,Ujediyana Muvada
PANCH MAHALS,GODHRA,Vadelav
PANCH MAHALS,GODHRA,Valaiya Hareda
PANCH MAHALS,GODHRA,Vanakpur
PANCH MAHALS,GODHRA,Vansiya
PANCH MAHALS,GODHRA,Vatlav
PANCH MAHALS,GODHRA,Vavadi Bujarg
PANCH MAHALS,GODHRA,Vavadi Khurd
PANCH MAHALS,GODHRA,Veganpur
PANCH MAHALS,GODHRA,Velvad
PANCH MAHALS,GODHRA,Veraiya
PANCH MAHALS,GODHRA,Vinzol
PANCH MAHALS,HALOL,Abhetwa
PANCH MAHALS,HALOL,Ambavadiya
PANCH MAHALS,HALOL,Amrapura
PANCH MAHALS,HALOL,Amrapuri
PANCH MAHALS,HALOL,Arad
PANCH MAHALS,HALOL,Baliyadev
PANCH MAHALS,HALOL,Bamankuva
PANCH MAHALS,HALOL,Bapotiya
PANCH MAHALS,HALOL,Baska
PANCH MAHALS,HALOL,Bhamariya
PANCH MAHALS,HALOL,Bhat
PANCH MAHALS,HALOL,Champaner
PANCH MAHALS,HALOL,Chandrapura
PANCH MAHALS,HALOL,Chhajdiwali
PANCH MAHALS,HALOL,Chhan Talavdi
PANCH MAHALS,HALOL,Chhatardivav
PANCH MAHALS,HALOL,Dhankuva
PANCH MAHALS,HALOL,Dhariya
PANCH MAHALS,HALOL,Dhinkva
PANCH MAHALS,HALOL,Gajapura
PANCH MAHALS,HALOL,Gambhirpura
PANCH MAHALS,HALOL,Gariyal
PANCH MAHALS,HALOL,Get Muvala
PANCH MAHALS,HALOL,Ghansar
PANCH MAHALS,HALOL,Ghata
PANCH MAHALS,HALOL,Ghoghadava
PANCH MAHALS,HALOL,Gopipura
PANCH MAHALS,HALOL,Govindpuri
PANCH MAHALS,HALOL,Hadabiya
PANCH MAHALS,HALOL,Indral
PANCH MAHALS,HALOL,Intwadi
PANCH MAHALS,HALOL,Jepura
PANCH MAHALS,HALOL,Juni Bhat Falia
PANCH MAHALS,HALOL,Kadachala
PANCH MAHALS,HALOL,Kakara Dungri
PANCH MAHALS,HALOL,Kanjari (Part)
PANCH MAHALS,HALOL,Kanteli
PANCH MAHALS,HALOL,Katadia
PANCH MAHALS,HALOL,Kathola
PANCH MAHALS,HALOL,Khareti
PANCH MAHALS,HALOL,Koprej
PANCH MAHALS,HALOL,Kota Maida
PANCH MAHALS,HALOL,Kuberpura
PANCH MAHALS,HALOL,Madar
PANCH MAHALS,HALOL,Maghasar
PANCH MAHALS,HALOL,Mandvi
PANCH MAHALS,HALOL,Maruva
PANCH MAHALS,HALOL,Maswad
PANCH MAHALS,HALOL,Mota Handiya
PANCH MAHALS,HALOL,Moti Ranbhet
PANCH MAHALS,HALOL,Moti Umarvan
PANCH MAHALS,HALOL,Muldhari
PANCH MAHALS,HALOL,Nanamadhani Muvadi
PANCH MAHALS,HALOL,Nani Umarvan
PANCH MAHALS,HALOL,Nathkuva
PANCH MAHALS,HALOL,Navagam
PANCH MAHALS,HALOL,Navaria
PANCH MAHALS,HALOL,Palanpur
PANCH MAHALS,HALOL,Panch Khobla
PANCH MAHALS,HALOL,Panelav
PANCH MAHALS,HALOL,Pratappura (OG) (Part) - Ward No.12
PANCH MAHALS,HALOL,Pratappura (OG) (Part) - Ward No.13
PANCH MAHALS,HALOL,Rameshra
PANCH MAHALS,HALOL,Ravaliya
PANCH MAHALS,HALOL,Rayanvadia
PANCH MAHALS,HALOL,Sathrota
PANCH MAHALS,HALOL,Shivrajpur
PANCH MAHALS,HALOL,Shivrajpur [Mins]
PANCH MAHALS,HALOL,Singpur
PANCH MAHALS,HALOL,Sonavinti
PANCH MAHALS,HALOL,Sonipur
PANCH MAHALS,HALOL,Sura Sultanpura
PANCH MAHALS,HALOL,Tadhodiya
PANCH MAHALS,HALOL,Tadia
PANCH MAHALS,HALOL,Talavdi
PANCH MAHALS,HALOL,Tarkhanda
PANCH MAHALS,HALOL,Timbi
PANCH MAHALS,HALOL,Ujeti
PANCH MAHALS,HALOL,Vadatalav
PANCH MAHALS,HALOL,Vaghbod
PANCH MAHALS,HALOL,Vankadia
PANCH MAHALS,HALOL,Vanseti
PANCH MAHALS,HALOL,Varsada
PANCH MAHALS,HALOL,Vav
PANCH MAHALS,HALOL,Vintoj
PANCH MAHALS,HALOL,Zankhariya
PANCH MAHALS,JAMBUGHODA,Bhanpura
PANCH MAHALS,JAMBUGHODA,Chalvad
PANCH MAHALS,JAMBUGHODA,Dhanpari
PANCH MAHALS,JAMBUGHODA,Duma
PANCH MAHALS,JAMBUGHODA,Fulpari
PANCH MAHALS,JAMBUGHODA,Gandhra
PANCH MAHALS,JAMBUGHODA,Garmola
PANCH MAHALS,JAMBUGHODA,Gundiveri
PANCH MAHALS,JAMBUGHODA,Haveli
PANCH MAHALS,JAMBUGHODA,Hirapur
PANCH MAHALS,JAMBUGHODA,Jaban
PANCH MAHALS,JAMBUGHODA,Jambughoda
PANCH MAHALS,JAMBUGHODA,Jotvad
PANCH MAHALS,JAMBUGHODA,Kanjipani
PANCH MAHALS,JAMBUGHODA,Kara
PANCH MAHALS,JAMBUGHODA,Khakhariya
PANCH MAHALS,JAMBUGHODA,Khandivav
PANCH MAHALS,JAMBUGHODA,Khodsal
PANCH MAHALS,JAMBUGHODA,Masabar
PANCH MAHALS,JAMBUGHODA,Narukot
PANCH MAHALS,JAMBUGHODA,Nathpari
PANCH MAHALS,JAMBUGHODA,Padideri
PANCH MAHALS,JAMBUGHODA,Rampura
PANCH MAHALS,JAMBUGHODA,Uchet
PANCH MAHALS,JAMBUGHODA,Undhvan
PANCH MAHALS,JAMBUGHODA,Vav
PANCH MAHALS,KALOL,Adadara
PANCH MAHALS,KALOL,Alalli
PANCH MAHALS,KALOL,Alva
PANCH MAHALS,KALOL,Ambala
PANCH MAHALS,KALOL,Athamana
PANCH MAHALS,KALOL,Bakrol
PANCH MAHALS,KALOL,Bedhiya
PANCH MAHALS,KALOL,Bhadroli (Bujarg)
PANCH MAHALS,KALOL,Bhadroli Khurd
PANCH MAHALS,KALOL,Bhukhi
PANCH MAHALS,KALOL,Bodidra
PANCH MAHALS,KALOL,Boru
PANCH MAHALS,KALOL,Chalali
PANCH MAHALS,KALOL,Chora dungri
PANCH MAHALS,KALOL,Delol
PANCH MAHALS,KALOL,Derol Station (OG) - Ward No.8
PANCH MAHALS,KALOL,DerolGam
PANCH MAHALS,KALOL,Devchotiya(Fatepuri)
PANCH MAHALS,KALOL,Eral
PANCH MAHALS,KALOL,Ghoda
PANCH MAHALS,KALOL,Ghusar
PANCH MAHALS,KALOL,Jantral
PANCH MAHALS,KALOL,Jeli
PANCH MAHALS,KALOL,Kadaviya
PANCH MAHALS,KALOL,Kalantra
PANCH MAHALS,KALOL,Kandach
PANCH MAHALS,KALOL,Kanetiya
PANCH MAHALS,KALOL,Kanod
PANCH MAHALS,KALOL,karada
PANCH MAHALS,KALOL,Karoli
PANCH MAHALS,KALOL,Katol
PANCH MAHALS,KALOL,Khadki
PANCH MAHALS,KALOL,Khandeval
PANCH MAHALS,KALOL,Khandoli
PANCH MAHALS,KALOL,Kharsaliya
PANCH MAHALS,KALOL,Madhvas
PANCH MAHALS,KALOL,Malav
PANCH MAHALS,KALOL,Medapur
PANCH MAHALS,KALOL,Mirapuri
PANCH MAHALS,KALOL,Mokal
PANCH MAHALS,KALOL,Nandarkha
PANCH MAHALS,KALOL,Naranpura
PANCH MAHALS,KALOL,Nesda
PANCH MAHALS,KALOL,Nevariya
PANCH MAHALS,KALOL,Palasa
PANCH MAHALS,KALOL,Paruna
PANCH MAHALS,KALOL,Pingali
PANCH MAHALS,KALOL,Rabod
PANCH MAHALS,KALOL,Ramnath
PANCH MAHALS,KALOL,Ratanpura
PANCH MAHALS,KALOL,Saganpura
PANCH MAHALS,KALOL,Saliyav
PANCH MAHALS,KALOL,Sama
PANCH MAHALS,KALOL,Samaldevi
PANCH MAHALS,KALOL,Sansoli
PANCH MAHALS,KALOL,Satamana
PANCH MAHALS,KALOL,shaktipura
PANCH MAHALS,KALOL,Sureli
PANCH MAHALS,KALOL,Utarediya
PANCH MAHALS,KALOL,Vachhavad
PANCH MAHALS,KALOL,Varvada
PANCH MAHALS,KALOL,Vejalpur
PANCH MAHALS,KALOL,Vyasda
PANCH MAHALS,KALOL,Zankharipura
PANCH MAHALS,KALOL,Zerna Muvada
PANCH MAHALS,MORVAHADAF,Agarvada
PANCH MAHALS,MORVAHADAF,Bamana
PANCH MAHALS,MORVAHADAF,Bhandoi
PANCH MAHALS,MORVAHADAF,Bhatha
PANCH MAHALS,MORVAHADAF,Bhuvar
PANCH MAHALS,MORVAHADAF,Bilwaniya
PANCH MAHALS,MORVAHADAF,Chandpur
PANCH MAHALS,MORVAHADAF,Chopada Bujarg
PANCH MAHALS,MORVAHADAF,Dangariya
PANCH MAHALS,MORVAHADAF,Deloch
PANCH MAHALS,MORVAHADAF,Dhamni Fadiya
PANCH MAHALS,MORVAHADAF,Gajipur
PANCH MAHALS,MORVAHADAF,Ganesh Muvadi
PANCH MAHALS,MORVAHADAF,Hareda
PANCH MAHALS,MORVAHADAF,Kadadra
PANCH MAHALS,MORVAHADAF,Kasnpur
PANCH MAHALS,MORVAHADAF,Kelod
PANCH MAHALS,MORVAHADAF,Khabda
PANCH MAHALS,MORVAHADAF,Khanpur
PANCH MAHALS,MORVAHADAF,Khatva
PANCH MAHALS,MORVAHADAF,Khedapa
PANCH MAHALS,MORVAHADAF,Khudra
PANCH MAHALS,MORVAHADAF,Kuwajar
PANCH MAHALS,MORVAHADAF,Matariya Vadi
PANCH MAHALS,MORVAHADAF,Matariya Vejma
PANCH MAHALS,MORVAHADAF,Mekhar
PANCH MAHALS,MORVAHADAF,Metral
PANCH MAHALS,MORVAHADAF,Mojari
PANCH MAHALS,MORVAHADAF,Mora
PANCH MAHALS,MORVAHADAF,Morva(H)
PANCH MAHALS,MORVAHADAF,Naglod
PANCH MAHALS,MORVAHADAF,Nasirpur Navi Vasahat
PANCH MAHALS,MORVAHADAF,Natapur
PANCH MAHALS,MORVAHADAF,Navagam
PANCH MAHALS,MORVAHADAF,Parabiya
PANCH MAHALS,MORVAHADAF,Pathanpur [N.V.]
PANCH MAHALS,MORVAHADAF,Rajayata
PANCH MAHALS,MORVAHADAF,Rampur (Kasanpur)
PANCH MAHALS,MORVAHADAF,Rasulpur
PANCH MAHALS,MORVAHADAF,Ratanpur(m)
PANCH MAHALS,MORVAHADAF,Sagwada
PANCH MAHALS,MORVAHADAF,Saliya
PANCH MAHALS,MORVAHADAF,Suliyat
PANCH MAHALS,MORVAHADAF,Tajpuri
PANCH MAHALS,MORVAHADAF,Vadodar
PANCH MAHALS,MORVAHADAF,Valaiya
PANCH MAHALS,MORVAHADAF,Vandeli
PANCH MAHALS,MORVAHADAF,Vaneda
PANCH MAHALS,MORVAHADAF,Vansdeliya
PANCH MAHALS,MORVAHADAF,Vejma
PANCH MAHALS,MORVAHADAF,Viraniya
PANCH MAHALS,SHEHERA,Aniyad
PANCH MAHALS,SHEHERA,Bahi
PANCH MAHALS,SHEHERA,Balujina Muvada
PANCH MAHALS,SHEHERA,Bamaroli
PANCH MAHALS,SHEHERA,Bhadrala
PANCH MAHALS,SHEHERA,Bhatna Muvada
PANCH MAHALS,SHEHERA,Bhensal
PANCH MAHALS,SHEHERA,Bhimthal
PANCH MAHALS,SHEHERA,Bhotava
PANCH MAHALS,SHEHERA,Bhurkhal
PANCH MAHALS,SHEHERA,Biliya
PANCH MAHALS,SHEHERA,Bodidara(khu)
PANCH MAHALS,SHEHERA,Boradi
PANCH MAHALS,SHEHERA,Boriavi
PANCH MAHALS,SHEHERA,Boriya
PANCH MAHALS,SHEHERA,Chalali
PANCH MAHALS,SHEHERA,Chhanip
PANCH MAHALS,SHEHERA,Chhari
PANCH MAHALS,SHEHERA,Chhogala
PANCH MAHALS,SHEHERA,Chopda Khurd
PANCH MAHALS,SHEHERA,Dalvada
PANCH MAHALS,SHEHERA,Demli
PANCH MAHALS,SHEHERA,Dhamai
PANCH MAHALS,SHEHERA,Dhamnod
PANCH MAHALS,SHEHERA,Dhandhalpur
PANCH MAHALS,SHEHERA,Dharapur
PANCH MAHALS,SHEHERA,Dharola Khurd
PANCH MAHALS,SHEHERA,Dokva
PANCH MAHALS,SHEHERA,Dumelav
PANCH MAHALS,SHEHERA,Gaman Bariya Na Muvada
PANCH MAHALS,SHEHERA,Gangadiya
PANCH MAHALS,SHEHERA,Gokulpur
PANCH MAHALS,SHEHERA,Guneli
PANCH MAHALS,SHEHERA,Hanselav
PANCH MAHALS,SHEHERA,Jalam Bariana Muvada
PANCH MAHALS,SHEHERA,Kawali
PANCH MAHALS,SHEHERA,Khandiya
PANCH MAHALS,SHEHERA,Khantana Muvada
PANCH MAHALS,SHEHERA,Kharoli
PANCH MAHALS,SHEHERA,Khatukpur
PANCH MAHALS,SHEHERA,Khojalvasa
PANCH MAHALS,SHEHERA,Kotha
PANCH MAHALS,SHEHERA,Labhi
PANCH MAHALS,SHEHERA,Limboda
PANCH MAHALS,SHEHERA,Mahelan
PANCH MAHALS,SHEHERA,Mangaliyana
PANCH MAHALS,SHEHERA,Mangalpur
PANCH MAHALS,SHEHERA,Matariya Vyas
PANCH MAHALS,SHEHERA,Mirapur
PANCH MAHALS,SHEHERA,Mithali
PANCH MAHALS,SHEHERA,Mithapur
PANCH MAHALS,SHEHERA,Mor
PANCH MAHALS,SHEHERA,Morva
PANCH MAHALS,SHEHERA,Nada
PANCH MAHALS,SHEHERA,Nandarva
PANCH MAHALS,SHEHERA,Narsana
PANCH MAHALS,SHEHERA,Nathujina Muvada
PANCH MAHALS,SHEHERA,Padardi
PANCH MAHALS,SHEHERA,Pasanal
PANCH MAHALS,SHEHERA,Poyda
PANCH MAHALS,SHEHERA,Rena
PANCH MAHALS,SHEHERA,Sadanpur
PANCH MAHALS,SHEHERA,Sadara
PANCH MAHALS,SHEHERA,Sagrada
PANCH MAHALS,SHEHERA,Sajivav
PANCH MAHALS,SHEHERA,Sajivav [N.V.]
PANCH MAHALS,SHEHERA,Sakariya
PANCH MAHALS,SHEHERA,Sambhali
PANCH MAHALS,SHEHERA,Saradiya
PANCH MAHALS,SHEHERA,Shekhpur
PANCH MAHALS,SHEHERA,Sureli
PANCH MAHALS,SHEHERA,Tadava
PANCH MAHALS,SHEHERA,Tarsanag
PANCH MAHALS,SHEHERA,Ujada
PANCH MAHALS,SHEHERA,Umarpur
PANCH MAHALS,SHEHERA,Vadi
PANCH MAHALS,SHEHERA,Vaktapura
PANCH MAHALS,SHEHERA,Vallavpur
PANCH MAHALS,SHEHERA,Vanta Vachhoda
PANCH MAHALS,SHEHERA,Varial
PANCH MAHALS,SHEHERA,Vijapur
PANCH MAHALS,SHEHERA,Waghjipur
PANCH MAHALS,SHEHERA,Zoz
SABAR KANTHA,HIMATNAGAR,Adapur
SABAR KANTHA,HIMATNAGAR,Adpodra
SABAR KANTHA,HIMATNAGAR,Agiyol
SABAR KANTHA,HIMATNAGAR,Akodra
SABAR KANTHA,HIMATNAGAR,Ambawada
SABAR KANTHA,HIMATNAGAR,Balochpur
SABAR KANTHA,HIMATNAGAR,Bamna
SABAR KANTHA,HIMATNAGAR,Bankhor
SABAR KANTHA,HIMATNAGAR,Bavsar
SABAR KANTHA,HIMATNAGAR,Berna
SABAR KANTHA,HIMATNAGAR,Bhadardi
SABAR KANTHA,HIMATNAGAR,Bhavpur
SABAR KANTHA,HIMATNAGAR,Boriya Khurad
SABAR KANTHA,HIMATNAGAR,Champalnar
SABAR KANTHA,HIMATNAGAR,Chandarni
SABAR KANTHA,HIMATNAGAR,Dalpur
SABAR KANTHA,HIMATNAGAR,Dedhrota
SABAR KANTHA,HIMATNAGAR,Demai Moti
SABAR KANTHA,HIMATNAGAR,Derol
SABAR KANTHA,HIMATNAGAR,Desasan
SABAR KANTHA,HIMATNAGAR,Dhuleta
SABAR KANTHA,HIMATNAGAR,Dhundhor
SABAR KANTHA,HIMATNAGAR,Gadha
SABAR KANTHA,HIMATNAGAR,Gadhoda
SABAR KANTHA,HIMATNAGAR,Gambhoi
SABAR KANTHA,HIMATNAGAR,Gamdi
SABAR KANTHA,HIMATNAGAR,Ghorvada
SABAR KANTHA,HIMATNAGAR,Hadiyol
SABAR KANTHA,HIMATNAGAR,Hajipur
SABAR KANTHA,HIMATNAGAR,Hamirgadh
SABAR KANTHA,HIMATNAGAR,Hamirgadh (khed)
SABAR KANTHA,HIMATNAGAR,Hansalpur
SABAR KANTHA,HIMATNAGAR,Hapa
SABAR KANTHA,HIMATNAGAR,Hathrol
SABAR KANTHA,HIMATNAGAR,Hathrol
SABAR KANTHA,HIMATNAGAR,Himatpur
SABAR KANTHA,HIMATNAGAR,Hunj
SABAR KANTHA,HIMATNAGAR,Ilol
SABAR KANTHA,HIMATNAGAR,Jambudi
SABAR KANTHA,HIMATNAGAR,Jamla
SABAR KANTHA,HIMATNAGAR,Javanpura
SABAR KANTHA,HIMATNAGAR,Jorapura
SABAR KANTHA,HIMATNAGAR,Kadodari
SABAR KANTHA,HIMATNAGAR,Kadoli
SABAR KANTHA,HIMATNAGAR,Kanada
SABAR KANTHA,HIMATNAGAR,Kanai
SABAR KANTHA,HIMATNAGAR,Kaniyol
SABAR KANTHA,HIMATNAGAR,Kanknol
SABAR KANTHA,HIMATNAGAR,Karanpur
SABAR KANTHA,HIMATNAGAR,Katwad
SABAR KANTHA,HIMATNAGAR,Khandhol
SABAR KANTHA,HIMATNAGAR,Khed
SABAR KANTHA,HIMATNAGAR,Khedavada
SABAR KANTHA,HIMATNAGAR,Kump
SABAR KANTHA,HIMATNAGAR,Likhi
SABAR KANTHA,HIMATNAGAR,Mahadevpura (Lolas
SABAR KANTHA,HIMATNAGAR,Maherpura
SABAR KANTHA,HIMATNAGAR,Mankdi
SABAR KANTHA,HIMATNAGAR,Manorpur
SABAR KANTHA,HIMATNAGAR,Manpur (Bankhor)
SABAR KANTHA,HIMATNAGAR,Mathasuliya
SABAR KANTHA,HIMATNAGAR,Medi Timba
SABAR KANTHA,HIMATNAGAR,Munpur (Rangpur)
SABAR KANTHA,HIMATNAGAR,Nadri Pethapur
SABAR KANTHA,HIMATNAGAR,Nani Bebar
SABAR KANTHA,HIMATNAGAR,Nava
SABAR KANTHA,HIMATNAGAR,Navalpur
SABAR KANTHA,HIMATNAGAR,Navalpur (Bhatoda)
SABAR KANTHA,HIMATNAGAR,Navanagar
SABAR KANTHA,HIMATNAGAR,Nikoda
SABAR KANTHA,HIMATNAGAR,Parabda
SABAR KANTHA,HIMATNAGAR,Pedhmala
SABAR KANTHA,HIMATNAGAR,Pethapur
SABAR KANTHA,HIMATNAGAR,Pipodar
SABAR KANTHA,HIMATNAGAR,Polajpur
SABAR KANTHA,HIMATNAGAR,Prempur
SABAR KANTHA,HIMATNAGAR,Punasan
SABAR KANTHA,HIMATNAGAR,Pural
SABAR KANTHA,HIMATNAGAR,Rajendranagar
SABAR KANTHA,HIMATNAGAR,Rajpur (Gambhoi)
SABAR KANTHA,HIMATNAGAR,Rajpur (Nava)
SABAR KANTHA,HIMATNAGAR,Rampur (Ghorvada)
SABAR KANTHA,HIMATNAGAR,Rangpur
SABAR KANTHA,HIMATNAGAR,Raygadh
SABAR KANTHA,HIMATNAGAR,Rupal
SABAR KANTHA,HIMATNAGAR,Sachodar
SABAR KANTHA,HIMATNAGAR,Sadha
SABAR KANTHA,HIMATNAGAR,Sahebapura
SABAR KANTHA,HIMATNAGAR,Sakrodiya
SABAR KANTHA,HIMATNAGAR,Savgadh
SABAR KANTHA,HIMATNAGAR,Shravana
SABAR KANTHA,HIMATNAGAR,Surajpura
SABAR KANTHA,HIMATNAGAR,Tajpuri
SABAR KANTHA,HIMATNAGAR,Tandol
SABAR KANTHA,HIMATNAGAR,Thumra
SABAR KANTHA,HIMATNAGAR,Vagdi
SABAR KANTHA,HIMATNAGAR,Vaktapur
SABAR KANTHA,HIMATNAGAR,Vamoj
SABAR KANTHA,HIMATNAGAR,Vantda
SABAR KANTHA,HIMATNAGAR,Vasana (Mothiya)
SABAR KANTHA,HIMATNAGAR,Vasana(R.V)
SABAR KANTHA,HIMATNAGAR,Vavdi
SABAR KANTHA,HIMATNAGAR,Viravada
SABAR KANTHA,HIMATNAGAR,Virpur
SABAR KANTHA,IDAR,Abdasan
SABAR KANTHA,IDAR,Ankala
SABAR KANTHA,IDAR,Aroda
SABAR KANTHA,IDAR,Arsodiya
SABAR KANTHA,IDAR,Badoli
SABAR KANTHA,IDAR,Barvav
SABAR KANTHA,IDAR,Bhadresar
SABAR KANTHA,IDAR,Bhanpur (Vadiyavir
SABAR KANTHA,IDAR,Bhutiya
SABAR KANTHA,IDAR,Bolundra
SABAR KANTHA,IDAR,Bolundra (Songadh)
SABAR KANTHA,IDAR,Budheli
SABAR KANTHA,IDAR,Budhiya
SABAR KANTHA,IDAR,Chadasana
SABAR KANTHA,IDAR,Chandap
SABAR KANTHA,IDAR,Chhapi
SABAR KANTHA,IDAR,Chitroda
SABAR KANTHA,IDAR,Chitrodi
SABAR KANTHA,IDAR,Chorivad
SABAR KANTHA,IDAR,Chotasan
SABAR KANTHA,IDAR,Daramli
SABAR KANTHA,IDAR,Davad
SABAR KANTHA,IDAR,Detroli
SABAR KANTHA,IDAR,Dharapur
SABAR KANTHA,IDAR,Diyoli
SABAR KANTHA,IDAR,Dungari
SABAR KANTHA,IDAR,Eklara
SABAR KANTHA,IDAR,Falasan
SABAR KANTHA,IDAR,Finchod
SABAR KANTHA,IDAR,Gadha
SABAR KANTHA,IDAR,Ganthiyol
SABAR KANTHA,IDAR,Golvada
SABAR KANTHA,IDAR,Gorol
SABAR KANTHA,IDAR,Gujarva
SABAR KANTHA,IDAR,Gulabpura
SABAR KANTHA,IDAR,Haripura
SABAR KANTHA,IDAR,Hasanpur
SABAR KANTHA,IDAR,Himatpur
SABAR KANTHA,IDAR,Hinglaj
SABAR KANTHA,IDAR,Isarvada
SABAR KANTHA,IDAR,Jadar
SABAR KANTHA,IDAR,Jaliya
SABAR KANTHA,IDAR,Jashvantgadh
SABAR KANTHA,IDAR,Javangadh
SABAR KANTHA,IDAR,Jawanpura
SABAR KANTHA,IDAR,Jethipura
SABAR KANTHA,IDAR,Jumsar
SABAR KANTHA,IDAR,Kadiyadara
SABAR KANTHA,IDAR,Kalyanpura
SABAR KANTHA,IDAR,Kamalpur
SABAR KANTHA,IDAR,Kanpur
SABAR KANTHA,IDAR,Kapoda
SABAR KANTHA,IDAR,Kava
SABAR KANTHA,IDAR,Kesharpura
SABAR KANTHA,IDAR,Khaski
SABAR KANTHA,IDAR,Khodam
SABAR KANTHA,IDAR,Kishorgadh
SABAR KANTHA,IDAR,Kukadiya
SABAR KANTHA,IDAR,Lakshmanpura
SABAR KANTHA,IDAR,Laloda
SABAR KANTHA,IDAR,Lalpur (Badoli)
SABAR KANTHA,IDAR,Lalpur (Davad)
SABAR KANTHA,IDAR,Lei
SABAR KANTHA,IDAR,Madhva
SABAR KANTHA,IDAR,Mangadh
SABAR KANTHA,IDAR,Maniyor
SABAR KANTHA,IDAR,Manpur
SABAR KANTHA,IDAR,Masal
SABAR KANTHA,IDAR,Mastupur
SABAR KANTHA,IDAR,Mathasur
SABAR KANTHA,IDAR,Mesan
SABAR KANTHA,IDAR,Mohanpura
SABAR KANTHA,IDAR,Mota Kotda
SABAR KANTHA,IDAR,Moti Vadol
SABAR KANTHA,IDAR,Movatpura
SABAR KANTHA,IDAR,Mudeti
SABAR KANTHA,IDAR,Nana Kotda
SABAR KANTHA,IDAR,Narsinhpura
SABAR KANTHA,IDAR,Nava
SABAR KANTHA,IDAR,Netramli
SABAR KANTHA,IDAR,Oda
SABAR KANTHA,IDAR,Panol
SABAR KANTHA,IDAR,Pataliya
SABAR KANTHA,IDAR,Poshina
SABAR KANTHA,IDAR,Pratapgadh
SABAR KANTHA,IDAR,Pratappura
SABAR KANTHA,IDAR,Pruthvipura
SABAR KANTHA,IDAR,Rampur (Brahmpuri)
SABAR KANTHA,IDAR,Ranasan
SABAR KANTHA,IDAR,Ranodra
SABAR KANTHA,IDAR,Ratanpur
SABAR KANTHA,IDAR,Ravol
SABAR KANTHA,IDAR,Revas
SABAR KANTHA,IDAR,Ruderdi
SABAR KANTHA,IDAR,Ruvech
SABAR KANTHA,IDAR,Sabalvad
SABAR KANTHA,IDAR,Sahebpura
SABAR KANTHA,IDAR,Samlapur
SABAR KANTHA,IDAR,Santol
SABAR KANTHA,IDAR,Sherpur
SABAR KANTHA,IDAR,Singha
SABAR KANTHA,IDAR,Siyasan
SABAR KANTHA,IDAR,Sundarpur
SABAR KANTHA,IDAR,Surpur
SABAR KANTHA,IDAR,Umedgadh
SABAR KANTHA,IDAR,Umedpura
SABAR KANTHA,IDAR,Vadiyavir
SABAR KANTHA,IDAR,Vansdol
SABAR KANTHA,IDAR,Vasai
SABAR KANTHA,IDAR,Verabar
SABAR KANTHA,IDAR,Virpur
SABAR KANTHA,KHEDBRAHMA,Agiya
SABAR KANTHA,KHEDBRAHMA,Ambai Gadha
SABAR KANTHA,KHEDBRAHMA,Badiyana
SABAR KANTHA,KHEDBRAHMA,Bahediya
SABAR KANTHA,KHEDBRAHMA,Bharamiya
SABAR KANTHA,KHEDBRAHMA,Chikhala
SABAR KANTHA,KHEDBRAHMA,Damavas
SABAR KANTHA,KHEDBRAHMA,Delvada(Cha)
SABAR KANTHA,KHEDBRAHMA,Derol
SABAR KANTHA,KHEDBRAHMA,Dharoi
SABAR KANTHA,KHEDBRAHMA,Didhiya
SABAR KANTHA,KHEDBRAHMA,Digthali
SABAR KANTHA,KHEDBRAHMA,Gadhada Shamlaji
SABAR KANTHA,KHEDBRAHMA,Gadu
SABAR KANTHA,KHEDBRAHMA,Galodiya
SABAR KANTHA,KHEDBRAHMA,Gota
SABAR KANTHA,KHEDBRAHMA,Gundel
SABAR KANTHA,KHEDBRAHMA,Hingatiya (Khalsa)
SABAR KANTHA,KHEDBRAHMA,Kalol
SABAR KANTHA,KHEDBRAHMA,Karunda
SABAR KANTHA,KHEDBRAHMA,Khedva
SABAR KANTHA,KHEDBRAHMA,Kheroj
SABAR KANTHA,KHEDBRAHMA,Lakshmipura
SABAR KANTHA,KHEDBRAHMA,Matoda
SABAR KANTHA,KHEDBRAHMA,Mota Bavad
SABAR KANTHA,KHEDBRAHMA,Nava Mota
SABAR KANTHA,KHEDBRAHMA,Navi Metral (V)
